"","ID","IFClass","egoGender","egoAge","egoOccupation","egoFamilyStatus","edu","hhsize","hhMember_preschool","hhMember_elementary","hhMember_juniorHigh","hhMember_highSchool","hhMember_18to29","hhMember_30to49","hhMember_50to64","hhMember_over65","hhMember_other","drvlcs","hascar","hasbike","homeWorkDist_m","income","snNumFamily","snNumWorkSchool","snNumNeighbor","snNumClub","snNumOther","snSize","correctedSnSize","homeCity","IFCoef","alterID","aRelationType","aAge","aGender","aOccupation","aFamilyStatus","aRelationLength","aStrongTieDiscuss","aStrongTieHelp","aF2f","aPhone","aEmail","aSNS","egoAlterDist_m","egoeduc","egoAgeC","hhinc","egoWorker","couple","children","aAgeC","distance","altrole","emotcl","logFace","logTel","logMail","logSNS","logDist","homoGender","homoMM","homoFF","homoAgeC","homoAge","homoFamStatC","homoOccupC","contactType","Frequency"
"2233","SR5430063",18,"Male","40-44","Full time","Married, no children","Undergraduate",2,"No","No","No","No","No","Yes","No","No","No","Yes","No","Has own bike",21567.6167199887,"6-7 million",1,2,0,1,3,6,6,"Hino",100378.2917,0,"Spouse/partner","40-44","Female","Full time","Married, no children","More than 10 years",0,0,"Several times a day","1-3 times/week","4-7 times/week","Never",0,"university","3","middle",1,"yes","no","3",0.1,"Immediate family","somewhat close",2.56229286445647,1.89209460269048,2.45636603312904,-0.301029995663981,-1,0,0,0,1,0,1,1,"Ftel_m",78
"2234","SR5430063",18,"Male","40-44","Full time","Married, no children","Undergraduate",2,"No","No","No","No","No","Yes","No","No","No","Yes","No","Has own bike",21567.6167199887,"6-7 million",1,2,0,1,3,6,6,"Hino",100378.2917,1,"Work friend","35-39","Male","Full time","Single","More than 10 years",0,0,"1-3 times/year","1-3 times/year","1-3 times/year","Never",17023.1583588634,"university","3","middle",1,"yes","no","2",17.0231583588634,"friend","somewhat close",0.301029995663981,0.301029995663981,0.301029995663981,-0.301029995663981,1.23104013921358,1,1,0,0,0,0,1,"Ftel_m",2
"2235","SR5430063",18,"Male","40-44","Full time","Married, no children","Undergraduate",2,"No","No","No","No","No","Yes","No","No","No","Yes","No","Has own bike",21567.6167199887,"6-7 million",1,2,0,1,3,6,6,"Hino",100378.2917,2,"Work friend","20-24","Male","Full time","Single","1-5 years",0,0,"1-3 times/year","1-3 times/year","Never","Never",26288.1294567786,"university","3","middle",1,"yes","no","1",26.2881294567786,"friend","somewhat close",0.301029995663981,0.301029995663981,-0.301029995663981,-0.301029995663981,1.41975968479405,1,1,0,0,0,0,1,"Ftel_m",2
"2236","SR5430063",18,"Male","40-44","Full time","Married, no children","Undergraduate",2,"No","No","No","No","No","Yes","No","No","No","Yes","No","Has own bike",21567.6167199887,"6-7 million",1,2,0,1,3,6,6,"Hino",100378.2917,3,"Work friend","60-64","Male","Full time","Married with children","5-10 years",0,0,"1-3 times/year","1-3 times/year","Never","Never",27022.1818415054,"university","3","middle",1,"yes","no","5",27.0221818415054,"friend","somewhat close",0.301029995663981,0.301029995663981,-0.301029995663981,-0.301029995663981,1.43172041217198,1,1,0,0,0,0,1,"Ftel_m",2
"2237","SR5430063",18,"Male","40-44","Full time","Married, no children","Undergraduate",2,"No","No","No","No","No","Yes","No","No","No","Yes","No","Has own bike",21567.6167199887,"6-7 million",1,2,0,1,3,6,6,"Hino",100378.2917,4,"School friend","40-44","Male","Full time","Married, no children","More than 10 years",0,0,"1-3 times/year","1-3 times/year","4-11 times/year","Never",18528.0018891787,"university","3","middle",1,"yes","no","3",18.5280018891787,"friend","somewhat close",0.301029995663981,0.301029995663981,0.8750612633917,-0.301029995663981,1.2678285863295,1,1,0,1,0,1,1,"Ftel_m",2
"2238","SR5430063",18,"Male","40-44","Full time","Married, no children","Undergraduate",2,"No","No","No","No","No","Yes","No","No","No","Yes","No","Has own bike",21567.6167199887,"6-7 million",1,2,0,1,3,6,6,"Hino",100378.2917,5,"Club/circle friend","35-39","Male","Full time","Single","More than 10 years",0,0,"1-2 times/month","Never","1-2 times/month","Never",25335.7028544018,"university","3","middle",1,"yes","no","2",25.3357028544018,"friend","somewhat close",1.25527250510331,-0.301029995663981,1.25527250510331,-0.301029995663981,1.40373295684276,1,1,0,0,0,0,1,"Ftel_m",0.5
"2239","SR5490610",5,"Female","30-34","Part time","Married with children","Undergraduate",6,"Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Shared with household","Has own bike",1753.00844137362,"5-6 million",3,0,1,3,4,10,10,"Hino",241610.5,0,"Other friend","40-44","Female","Part time","Married with children","1-5 years",0,0,"1-2 times/month","1-2 times/month","1-2 times/month","Never",2803.15470131771,"university","2","middle",1,"yes","yes","3",2.80315470131771,"friend","somewhat close",1.25527250510331,1.25527250510331,1.25527250510331,-0.301029995663981,0.447647066391985,1,0,1,0,0,1,1,"Ftel_m",18
"2240","SR5490610",5,"Female","30-34","Part time","Married with children","Undergraduate",6,"Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Shared with household","Has own bike",1753.00844137362,"5-6 million",3,0,1,3,4,10,10,"Hino",241610.5,1,"Other friend","40-44","Female","Home maker","Married with children","5-10 years",0,0,"1-2 times/month","1-2 times/month","1-2 times/month","Never",2803.15470131771,"university","2","middle",1,"yes","yes","3",2.80315470131771,"friend","somewhat close",1.25527250510331,1.25527250510331,1.25527250510331,-0.301029995663981,0.447647066391985,1,0,1,0,0,1,0,"Ftel_m",18
"2241","SR5490610",5,"Female","30-34","Part time","Married with children","Undergraduate",6,"Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Shared with household","Has own bike",1753.00844137362,"5-6 million",3,0,1,3,4,10,10,"Hino",241610.5,2,"Work friend","40-44","Female","Part time","Married with children","Less than a year",0,0,"Never","Never","Never","Never",409.757264145282,"university","2","middle",1,"yes","yes","3",0.409757264145282,"friend","somewhat close",-0.301029995663981,-0.301029995663981,-0.301029995663981,-0.301029995663981,-0.387473338550025,1,0,1,0,0,1,1,"Ftel_m",0.5
"2242","SR5490610",5,"Female","30-34","Part time","Married with children","Undergraduate",6,"Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Shared with household","Has own bike",1753.00844137362,"5-6 million",3,0,1,3,4,10,10,"Hino",241610.5,3,"Work friend","40-44","Female","Part time","Married with children","Less than a year",0,0,"Never","Never","Never","Never",409.757264145282,"university","2","middle",1,"yes","yes","3",0.409757264145282,"friend","somewhat close",-0.301029995663981,-0.301029995663981,-0.301029995663981,-0.301029995663981,-0.387473338550025,1,0,1,0,0,1,1,"Ftel_m",0.5
"2243","SR5490610",5,"Female","30-34","Part time","Married with children","Undergraduate",6,"Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Shared with household","Has own bike",1753.00844137362,"5-6 million",3,0,1,3,4,10,10,"Hino",241610.5,4,"Work friend","30-34","Female","Part time","Married with children","Less than a year",0,0,"Never","Never","Never","Never",6711.47903106115,"university","2","middle",1,"yes","yes","2",6.71147903106115,"friend","somewhat close",-0.301029995663981,-0.301029995663981,-0.301029995663981,-0.301029995663981,0.826818237642384,1,0,1,1,0,1,1,"Ftel_m",0.5
"2244","SR5490610",5,"Female","30-34","Part time","Married with children","Undergraduate",6,"Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Shared with household","Has own bike",1753.00844137362,"5-6 million",3,0,1,3,4,10,10,"Hino",241610.5,5,"Work friend","25-29","Male","Part time","Single","Less than a year",0,0,"Never","Never","Never","Never",409.757264145282,"university","2","middle",1,"yes","yes","1",0.409757264145282,"friend","somewhat close",-0.301029995663981,-0.301029995663981,-0.301029995663981,-0.301029995663981,-0.387473338550025,0,0,0,0,0,0,1,"Ftel_m",0.5
"2245","SR5490610",5,"Female","30-34","Part time","Married with children","Undergraduate",6,"Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Shared with household","Has own bike",1753.00844137362,"5-6 million",3,0,1,3,4,10,10,"Hino",241610.5,6,"Spouse/partner","35-39","Male","Full time","Married with children","More than 10 years",1,1,"Several times a day","Several times a day","Several times a day","Never",0,"university","2","middle",1,"yes","yes","2",0.1,"Immediate family","very close",2.56229286445647,2.56229286445647,2.56229286445647,-0.301029995663981,-1,0,0,0,1,0,1,0,"Ftel_m",365
"2246","SR5490610",5,"Female","30-34","Part time","Married with children","Undergraduate",6,"Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Shared with household","Has own bike",1753.00844137362,"5-6 million",3,0,1,3,4,10,10,"Hino",241610.5,7,"Parent","55-59","Female","Full time","Married with children","More than 10 years",1,0,"Several times a day","1-3 times/week","1-3 times/year","Never",0,"university","2","middle",1,"yes","yes","4",0.1,"Immediate family","very close",2.56229286445647,1.89209460269048,0.301029995663981,-0.301029995663981,-1,1,0,1,0,0,1,0,"Ftel_m",78
"2247","SR5490610",5,"Female","30-34","Part time","Married with children","Undergraduate",6,"Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Shared with household","Has own bike",1753.00844137362,"5-6 million",3,0,1,3,4,10,10,"Hino",241610.5,8,"Other friend","30-34","Female","Full time","Single","More than 10 years",1,0,"1-3 times/year","4-11 times/year","4-11 times/year","Never",28633.8738445731,"university","2","middle",1,"yes","yes","2",28.6338738445731,"friend","very close",0.301029995663981,0.8750612633917,0.8750612633917,-0.301029995663981,1.4568801072082,1,0,1,1,0,0,0,"Ftel_m",7.5
"2248","SR5490610",5,"Female","30-34","Part time","Married with children","Undergraduate",6,"Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Shared with household","Has own bike",1753.00844137362,"5-6 million",3,0,1,3,4,10,10,"Hino",241610.5,9,"Other friend","30-34","Female","Full time","Single","More than 10 years",0,0,"4-11 times/year","4-11 times/year","4-11 times/year","Never",1887.71657226611,"university","2","middle",1,"yes","yes","2",1.88771657226611,"friend","somewhat close",0.8750612633917,0.8750612633917,0.8750612633917,-0.301029995663981,0.275936788510235,1,0,1,1,0,0,0,"Ftel_m",7.5
"2249","SR5520912",17,"Female","55-59","Part time","Married with children","High school",3,"No","No","No","No","Yes","No","No","No","No","No","No","Has own bike",3174.2215636438,"Not disclosed",4,3,3,0,6,2,2,"Hino",155658.25,0,"Child","25-29","Female","Full time","Single","More than 10 years",1,1,"4-7 times/week","Several times a day","Several times a day","Never",0,"secondary","4","not reported",1,"yes","no","1",0.1,"Immediate family","very close",2.45636603312904,2.56229286445647,2.56229286445647,-0.301029995663981,-1,1,0,1,0,0,0,0,"Ftel_m",365
"2250","SR5540195",6,"Male","50-54","Full time","Married with children","Graduate",6,"No","Yes","Yes","No","No","Yes","No","Yes","No","Yes","Shared with household","Has own bike",22745.2051553132,"Not disclosed",5,10,5,5,30,8,8,"Hino",96644.2,0,"Work friend","45-49","Male","Full time","Married with children","5-10 years",0,0,"1-2 times/month","Never","Never","4-7 times/week",23655.9936006454,"university","4","not reported",1,"yes","yes","3",23.6559936006454,"friend","somewhat close",1.25527250510331,-0.301029995663981,-0.301029995663981,2.45636603312904,1.37394119403392,1,1,0,0,0,1,1,"Ftel_m",0.5
"2251","SR5540195",6,"Male","50-54","Full time","Married with children","Graduate",6,"No","Yes","Yes","No","No","Yes","No","Yes","No","Yes","Shared with household","Has own bike",22745.2051553132,"Not disclosed",5,10,5,5,30,8,8,"Hino",96644.2,1,"Work friend","50-54","Male","Full time","Married with children","More than 10 years",0,0,"3-4 times/month","1-3 times/week","Never","4-7 times/week",28889.9534054042,"university","4","not reported",1,"yes","yes","4",28.8899534054042,"friend","somewhat close",1.6232492903979,1.89209460269048,-0.301029995663981,2.45636603312904,1.46074684140141,1,1,0,1,0,1,1,"Ftel_m",78
"2252","SR5540195",6,"Male","50-54","Full time","Married with children","Graduate",6,"No","Yes","Yes","No","No","Yes","No","Yes","No","Yes","Shared with household","Has own bike",22745.2051553132,"Not disclosed",5,10,5,5,30,8,8,"Hino",96644.2,2,"Child","10-14","Female","Student","Single","More than 10 years",0,0,"Several times a day","Never","Never","3-4 times/month",0,"university","4","not reported",1,"yes","yes","0",0.1,"Immediate family","somewhat close",2.56229286445647,-0.301029995663981,-0.301029995663981,1.6232492903979,-1,0,0,0,0,0,0,0,"Ftel_m",0.5
"2253","SR5540195",6,"Male","50-54","Full time","Married with children","Graduate",6,"No","Yes","Yes","No","No","Yes","No","Yes","No","Yes","Shared with household","Has own bike",22745.2051553132,"Not disclosed",5,10,5,5,30,8,8,"Hino",96644.2,3,"Child","10-14","Female","Student","Single","More than 10 years",0,0,"Several times a day","Never","Never","Never",0,"university","4","not reported",1,"yes","yes","0",0.1,"Immediate family","somewhat close",2.56229286445647,-0.301029995663981,-0.301029995663981,-0.301029995663981,-1,0,0,0,0,0,0,0,"Ftel_m",0.5
"2254","SR5540195",6,"Male","50-54","Full time","Married with children","Graduate",6,"No","Yes","Yes","No","No","Yes","No","Yes","No","Yes","Shared with household","Has own bike",22745.2051553132,"Not disclosed",5,10,5,5,30,8,8,"Hino",96644.2,4,"Child","0-9","Female","Student","Single","5-10 years",0,0,"Several times a day","Never","Never","Never",0,"university","4","not reported",1,"yes","yes","0",0.1,"Immediate family","somewhat close",2.56229286445647,-0.301029995663981,-0.301029995663981,-0.301029995663981,-1,0,0,0,0,0,0,0,"Ftel_m",0.5
"2255","SR5540195",6,"Male","50-54","Full time","Married with children","Graduate",6,"No","Yes","Yes","No","No","Yes","No","Yes","No","Yes","Shared with household","Has own bike",22745.2051553132,"Not disclosed",5,10,5,5,30,8,8,"Hino",96644.2,5,"Spouse/partner","45-49","Female","Home maker","Married with children","More than 10 years",1,0,"Several times a day","1-3 times/year","Never","4-7 times/week",0,"university","4","not reported",1,"yes","yes","3",0.1,"Immediate family","very close",2.56229286445647,0.301029995663981,-0.301029995663981,2.45636603312904,-1,0,0,0,0,0,1,0,"Ftel_m",2
"2256","SR5540195",6,"Male","50-54","Full time","Married with children","Graduate",6,"No","Yes","Yes","No","No","Yes","No","Yes","No","Yes","Shared with household","Has own bike",22745.2051553132,"Not disclosed",5,10,5,5,30,8,8,"Hino",96644.2,6,"Sibling","55-59","Female","Full time","Married with children","More than 10 years",0,0,"1-2 times/month","1-3 times/year","Never","1-2 times/month",12160.4452588677,"university","4","not reported",1,"yes","yes","4",12.1604452588677,"Immediate family","somewhat close",1.25527250510331,0.301029995663981,-0.301029995663981,1.25527250510331,1.08494947706904,0,0,0,1,0,1,1,"Ftel_m",2
"2257","SR5540195",6,"Male","50-54","Full time","Married with children","Graduate",6,"No","Yes","Yes","No","No","Yes","No","Yes","No","Yes","Shared with household","Has own bike",22745.2051553132,"Not disclosed",5,10,5,5,30,8,8,"Hino",96644.2,7,"Parent","over 65","Female","Unemployed/retired","Widowed","More than 10 years",0,0,"Several times a day","1-3 times/year","1-3 times/year","Never",0,"university","4","not reported",1,"yes","yes","5",0.1,"Immediate family","somewhat close",2.56229286445647,0.301029995663981,0.301029995663981,-0.301029995663981,-1,0,0,0,0,0,0,0,"Ftel_m",2
"2258","SR5630381",17,"Female","55-59","Full time","Other","High school",4,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",24482.6346158208,"7-8 million",10,7,0,0,10,12,12,"Hino",155658.25,0,"Other relative","40-44","Female","Home maker","Married with children","1-5 years",0,0,"1-3 times/year","1-3 times/year","Never","Never",31138.3274810247,"secondary","4","middle",1,"no","no","3",31.1383274810247,"Extended family","somewhat close",0.301029995663981,0.301029995663981,-0.301029995663981,-0.301029995663981,1.49329528179443,1,0,1,0,0,0,0,"Ftel_m",2
"2259","SR5630381",17,"Female","55-59","Full time","Other","High school",4,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",24482.6346158208,"7-8 million",10,7,0,0,10,12,12,"Hino",155658.25,1,"Other relative","40-44","Female","Home maker","Married with children","1-5 years",0,0,"1-3 times/year","1-3 times/year","Never","Never",31138.3274810247,"secondary","4","middle",1,"no","no","3",31.1383274810247,"Extended family","somewhat close",0.301029995663981,0.301029995663981,-0.301029995663981,-0.301029995663981,1.49329528179443,1,0,1,0,0,0,0,"Ftel_m",2
"2260","SR5630381",17,"Female","55-59","Full time","Other","High school",4,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",24482.6346158208,"7-8 million",10,7,0,0,10,12,12,"Hino",155658.25,2,"Work friend","50-54","Male","Home maker","Married with children","1-5 years",0,0,"1-3 times/year","Never","1-3 times/year","Never",31138.3274810247,"secondary","4","middle",1,"no","no","4",31.1383274810247,"friend","somewhat close",0.301029995663981,-0.301029995663981,0.301029995663981,-0.301029995663981,1.49329528179443,0,0,0,1,0,0,0,"Ftel_m",0.5
"2261","SR5630381",17,"Female","55-59","Full time","Other","High school",4,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",24482.6346158208,"7-8 million",10,7,0,0,10,12,12,"Hino",155658.25,3,"Other relative","50-54","Female","Full time","Married with children","1-5 years",0,0,"1-3 times/year","1-3 times/year","1-3 times/year","Never",31138.3274810247,"secondary","4","middle",1,"no","no","4",31.1383274810247,"Extended family","somewhat close",0.301029995663981,0.301029995663981,0.301029995663981,-0.301029995663981,1.49329528179443,1,0,1,1,0,0,1,"Ftel_m",2
"2262","SR5630381",17,"Female","55-59","Full time","Other","High school",4,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",24482.6346158208,"7-8 million",10,7,0,0,10,12,12,"Hino",155658.25,4,"Other relative","50-54","Male","Full time","Married with children","5-10 years",0,1,"1-3 times/year","1-3 times/year","1-3 times/year","Never",31138.3274810247,"secondary","4","middle",1,"no","no","4",31.1383274810247,"Extended family","very close",0.301029995663981,0.301029995663981,0.301029995663981,-0.301029995663981,1.49329528179443,0,0,0,1,0,0,1,"Ftel_m",2
"2263","SR5630381",17,"Female","55-59","Full time","Other","High school",4,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",24482.6346158208,"7-8 million",10,7,0,0,10,12,12,"Hino",155658.25,5,"Other relative","50-54","Female","Home maker","Married with children","5-10 years",0,0,"1-3 times/year","1-3 times/year","1-3 times/year","Never",31138.3274810247,"secondary","4","middle",1,"no","no","4",31.1383274810247,"Extended family","somewhat close",0.301029995663981,0.301029995663981,0.301029995663981,-0.301029995663981,1.49329528179443,1,0,1,1,0,0,0,"Ftel_m",2
"2264","SR5630381",17,"Female","55-59","Full time","Other","High school",4,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",24482.6346158208,"7-8 million",10,7,0,0,10,12,12,"Hino",155658.25,6,"Other relative","50-54","Female","Full time","Married with children","5-10 years",0,0,"1-3 times/year","1-3 times/year","1-3 times/year","Never",31138.3274810247,"secondary","4","middle",1,"no","no","4",31.1383274810247,"Extended family","somewhat close",0.301029995663981,0.301029995663981,0.301029995663981,-0.301029995663981,1.49329528179443,1,0,1,1,0,0,1,"Ftel_m",2
"2265","SR5630381",17,"Female","55-59","Full time","Other","High school",4,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",24482.6346158208,"7-8 million",10,7,0,0,10,12,12,"Hino",155658.25,7,"Other relative","50-54","Female","Full time","Married with children","5-10 years",0,0,"1-3 times/year","Never","Never","Never",31138.3274810247,"secondary","4","middle",1,"no","no","4",31.1383274810247,"Extended family","somewhat close",0.301029995663981,-0.301029995663981,-0.301029995663981,-0.301029995663981,1.49329528179443,1,0,1,1,0,0,1,"Ftel_m",0.5
"2266","SR5630381",17,"Female","55-59","Full time","Other","High school",4,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",24482.6346158208,"7-8 million",10,7,0,0,10,12,12,"Hino",155658.25,8,"Other relative","45-49","Female","Home maker","Married with children","5-10 years",0,0,"1-3 times/year","Never","Never","Never",31138.3274810247,"secondary","4","middle",1,"no","no","3",31.1383274810247,"Extended family","somewhat close",0.301029995663981,-0.301029995663981,-0.301029995663981,-0.301029995663981,1.49329528179443,1,0,1,0,0,0,0,"Ftel_m",0.5
"2267","SR5630381",17,"Female","55-59","Full time","Other","High school",4,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",24482.6346158208,"7-8 million",10,7,0,0,10,12,12,"Hino",155658.25,9,"Other relative","45-49","Female","Home maker","Married with children","5-10 years",0,1,"1-3 times/year","Never","Never","Never",31138.3274810247,"secondary","4","middle",1,"no","no","3",31.1383274810247,"Extended family","very close",0.301029995663981,-0.301029995663981,-0.301029995663981,-0.301029995663981,1.49329528179443,1,0,1,0,0,0,0,"Ftel_m",0.5
"2268","SR5630381",17,"Female","55-59","Full time","Other","High school",4,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",24482.6346158208,"7-8 million",10,7,0,0,10,12,12,"Hino",155658.25,10,"Child","25-29","Male","Full time","Single","5-10 years",1,1,"Several times a day","Several times a day","4-7 times/week","Never",0,"secondary","4","middle",1,"no","no","1",0.1,"Immediate family","very close",2.56229286445647,2.56229286445647,2.45636603312904,-0.301029995663981,-1,0,0,0,0,0,0,1,"Ftel_m",365
"2269","SR5630381",17,"Female","55-59","Full time","Other","High school",4,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",24482.6346158208,"7-8 million",10,7,0,0,10,12,12,"Hino",155658.25,11,"Child","20-24","Male","Student","Single","More than 10 years",0,0,"Several times a day","Several times a day","4-7 times/week","Never",0,"secondary","4","middle",1,"no","no","1",0.1,"Immediate family","somewhat close",2.56229286445647,2.56229286445647,2.45636603312904,-0.301029995663981,-1,0,0,0,0,0,0,0,"Ftel_m",365
"2270","SR5790356",17,"Female","40-44","Full time","Single","Undergraduate",2,"No","No","No","No","No","No","No","Yes","No","Yes","No","Shared with household",10668.1822964526,"11-12 million",4,5,0,15,6,7,7,"Hino",155658.25,0,"School friend","40-44","Female","Part time","Single","More than 10 years",0,0,"3-4 times/month","Never","Never","3-4 times/month",14257.5366186994,"university","3","high",1,"no","no","3",14.2575366186994,"friend","somewhat close",1.6232492903979,-0.301029995663981,-0.301029995663981,1.6232492903979,1.15404449568963,1,0,1,1,0,1,0,"Ftel_m",0.5
"2271","SR5790356",17,"Female","40-44","Full time","Single","Undergraduate",2,"No","No","No","No","No","No","No","Yes","No","Yes","No","Shared with household",10668.1822964526,"11-12 million",4,5,0,15,6,7,7,"Hino",155658.25,1,"School friend","40-44","Female","Full time","Married with children","More than 10 years",0,0,"3-4 times/month","Never","Never","3-4 times/month",25901.1945323594,"university","3","high",1,"no","no","3",25.9011945323594,"friend","somewhat close",1.6232492903979,-0.301029995663981,-0.301029995663981,1.6232492903979,1.41331979368933,1,0,1,1,0,0,1,"Ftel_m",0.5
"2272","SR5790356",17,"Female","40-44","Full time","Single","Undergraduate",2,"No","No","No","No","No","No","No","Yes","No","Yes","No","Shared with household",10668.1822964526,"11-12 million",4,5,0,15,6,7,7,"Hino",155658.25,2,"Work friend","50-54","Male","Full time","Married with children","5-10 years",1,1,"4-11 times/year","Never","4-11 times/year","4-11 times/year",37475.6741514407,"university","3","high",1,"no","no","4",37.4756741514407,"friend","very close",0.8750612633917,-0.301029995663981,0.8750612633917,0.8750612633917,1.57374945413185,0,0,0,0,0,0,1,"Ftel_m",0.5
"2273","SR5790356",17,"Female","40-44","Full time","Single","Undergraduate",2,"No","No","No","No","No","No","No","Yes","No","Yes","No","Shared with household",10668.1822964526,"11-12 million",4,5,0,15,6,7,7,"Hino",155658.25,3,"Parent","over 65","Female","Home maker","Married with children","More than 10 years",1,1,"Several times a day","1-3 times/week","Never","1-3 times/week",0,"university","3","high",1,"no","no","5",0.1,"Immediate family","very close",2.56229286445647,1.89209460269048,-0.301029995663981,1.89209460269048,-1,1,0,1,0,0,0,0,"Ftel_m",78
"2274","SR5790356",17,"Female","40-44","Full time","Single","Undergraduate",2,"No","No","No","No","No","No","No","Yes","No","Yes","No","Shared with household",10668.1822964526,"11-12 million",4,5,0,15,6,7,7,"Hino",155658.25,4,"Parent","over 65","Male","Unemployed/retired","Married with children","More than 10 years",1,0,"Several times a day","1-3 times/week","Never","1-3 times/week",0,"university","3","high",1,"no","no","5",0.1,"Immediate family","very close",2.56229286445647,1.89209460269048,-0.301029995663981,1.89209460269048,-1,0,0,0,0,0,0,0,"Ftel_m",78
"2275","SR5790356",17,"Female","40-44","Full time","Single","Undergraduate",2,"No","No","No","No","No","No","No","Yes","No","Yes","No","Shared with household",10668.1822964526,"11-12 million",4,5,0,15,6,7,7,"Hino",155658.25,5,"School friend","40-44","Female","Full time","Married with children","More than 10 years",1,0,"1-3 times/year","Never","Never","1-3 times/year",16857.9671882427,"university","3","high",1,"no","no","3",16.8579671882427,"friend","very close",0.301029995663981,-0.301029995663981,-0.301029995663981,0.301029995663981,1.22680520420597,1,0,1,1,0,0,1,"Ftel_m",0.5
"2276","SR5790356",17,"Female","40-44","Full time","Single","Undergraduate",2,"No","No","No","No","No","No","No","Yes","No","Yes","No","Shared with household",10668.1822964526,"11-12 million",4,5,0,15,6,7,7,"Hino",155658.25,6,"School friend","40-44","Female","Full time","Married with children","More than 10 years",0,0,"1-3 times/year","Never","Never","1-3 times/year",25914.8415472116,"university","3","high",1,"no","no","3",25.9148415472116,"friend","somewhat close",0.301029995663981,-0.301029995663981,-0.301029995663981,0.301029995663981,1.41354855774889,1,0,1,1,0,0,1,"Ftel_m",0.5
"2277","SR5840251",17,"Female","55-59","Full time","Married with children","Junior college",2,"No","No","No","No","No","No","No","Yes","No","Yes","Shared with household","Has own bike",11130.1607747308,"5-6 million",5,0,2,0,3,12,12,"Hino",155658.25,0,"Neighbor","60-64","Female","Home maker","Married with children","More than 10 years",0,0,"4-11 times/year","4-11 times/year","1-3 times/week","Never",1723.02958067132,"technical","4","middle",1,"yes","no","5",1.72302958067132,"friend","somewhat close",0.8750612633917,0.8750612633917,1.89209460269048,-0.301029995663981,0.236292733403949,1,0,1,0,0,1,0,"Ftel_m",7.5
"2278","SR5840251",17,"Female","55-59","Full time","Married with children","Junior college",2,"No","No","No","No","No","No","No","Yes","No","Yes","Shared with household","Has own bike",11130.1607747308,"5-6 million",5,0,2,0,3,12,12,"Hino",155658.25,1,"Work friend","50-54","Female","Full time","Divorced","More than 10 years",0,0,"4-11 times/year","4-11 times/year","1-2 times/month","Never",32297.2864113326,"technical","4","middle",1,"yes","no","4",32.2972864113326,"friend","somewhat close",0.8750612633917,0.8750612633917,1.25527250510331,-0.301029995663981,1.50916603483602,1,0,1,1,0,0,1,"Ftel_m",7.5
"2279","SR5840251",17,"Female","55-59","Full time","Married with children","Junior college",2,"No","No","No","No","No","No","No","Yes","No","Yes","Shared with household","Has own bike",11130.1607747308,"5-6 million",5,0,2,0,3,12,12,"Hino",155658.25,2,"Neighbor","60-64","Female","Full time","Married with children","More than 10 years",1,0,"4-11 times/year","4-11 times/year","1-2 times/month","Never",1723.02958067132,"technical","4","middle",1,"yes","no","5",1.72302958067132,"friend","very close",0.8750612633917,0.8750612633917,1.25527250510331,-0.301029995663981,0.236292733403949,1,0,1,0,0,1,1,"Ftel_m",7.5
"2280","SR5840251",17,"Female","55-59","Full time","Married with children","Junior college",2,"No","No","No","No","No","No","No","Yes","No","Yes","Shared with household","Has own bike",11130.1607747308,"5-6 million",5,0,2,0,3,12,12,"Hino",155658.25,3,"Child","25-29","Female","Full time","Married, no children","More than 10 years",0,1,"3-4 times/month","1-3 times/week","1-3 times/week","Never",23920.9634241658,"technical","4","middle",1,"yes","no","1",23.9209634241658,"Immediate family","very close",1.6232492903979,1.89209460269048,1.89209460269048,-0.301029995663981,1.37877866701257,1,0,1,0,0,0,1,"Ftel_m",78
"2281","SR5840251",17,"Female","55-59","Full time","Married with children","Junior college",2,"No","No","No","No","No","No","No","Yes","No","Yes","Shared with household","Has own bike",11130.1607747308,"5-6 million",5,0,2,0,3,12,12,"Hino",155658.25,4,"In-law","35-39","Male","Full time","Married, no children","1-5 years",0,0,"1-2 times/month","Never","1-3 times/week","Never",25063.4100916586,"technical","4","middle",1,"yes","no","2",25.0634100916586,"Extended family","somewhat close",1.25527250510331,-0.301029995663981,1.89209460269048,-0.301029995663981,1.39904016016313,0,0,0,0,0,0,1,"Ftel_m",0.5
